make,model,year,mileage,fuel,body,no_accidents,price,currency
volkswagen,golf,2007,211000,diesel,kompakt,True,18800,PLN
volkswagen,golf,2004,205000,benzyna,kompakt,True,14900,PLN
volkswagen,golf,2011,155000,benzyna,kompakt,True,28900,PLN
volkswagen,golf,2017,8000,benzyna,kompakt,True,137900,PLN
volkswagen,golf,2007,181205,benzyna,kompakt,False,6000,PLN
volkswagen,golf,2013,14635,benzyna,kompakt,False,58500,PLN
volkswagen,golf,2006,170000,diesel,kompakt,False,15700,PLN
volkswagen,golf,2018,1,benzyna,kompakt,True,178900,PLN
volkswagen,golf,2018,1,diesel,kombi,True,76900,PLN
volkswagen,golf,2018,1,benzyna,kompakt,True,91900,PLN
volkswagen,golf,2002,258418,diesel,kombi,True,6400,PLN
volkswagen,golf,2014,256000,diesel,kompakt,False,31900,PLN
volkswagen,golf,2007,200800,benzyna,kompakt,True,21900,PLN
volkswagen,golf,2013,118000,diesel,kompakt,False,49600,PLN
volkswagen,golf,2018,1,benzyna,kompakt,True,172900,PLN
volkswagen,golf,2009,111000,benzyna,kompakt,False,24900,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,139900,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,90500,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,87200,PLN
volkswagen,golf,2018,5,benzyna,kombi,True,91100,PLN
volkswagen,golf,2018,5,benzyna,kombi,True,85900,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,95900,PLN
volkswagen,golf,2009,214145,diesel,kombi,True,19950,PLN
volkswagen,golf,2015,167000,diesel,kombi,True,42900,PLN
volkswagen,golf,2015,99520,diesel,kombi,True,49900,PLN
volkswagen,golf,2005,230000,benzyna,kompakt,False,25000,PLN
volkswagen,golf,2009,159000,diesel,kompakt,True,26000,PLN
volkswagen,golf,2010,250000,diesel,kompakt,True,24999,PLN
volkswagen,golf,2004,336000,diesel,kompakt,False,11500,PLN
volkswagen,golf,2015,148644,diesel,kombi,False,34958,PLN
volkswagen,golf,2015,19300,diesel,kompakt,True,74790,PLN
volkswagen,golf,2007,207000,diesel,kompakt,False,14900,PLN
volkswagen,golf,2015,29800,diesel,auta_miejskie,False,69900,PLN
volkswagen,golf,2006,150000,benzyna,auta_miejskie,False,14500,PLN
volkswagen,golf,2004,200000,diesel,kompakt,True,12900,PLN
volkswagen,golf,2008,250000,diesel,kombi,True,16500,PLN
volkswagen,golf,2018,4500,benzyna,kombi,True,88900,PLN
volkswagen,golf,2007,193000,benzyna+lpg,kompakt,False,15500,PLN
volkswagen,golf,2004,218000,benzyna,kombi,False,9999,PLN
volkswagen,golf,2001,253000,benzyna,kompakt,False,7700,PLN
volkswagen,golf,2013,169000,diesel,kombi,False,45000,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,80300,PLN
volkswagen,golf,2015,114537,diesel,kombi,False,56900,PLN
volkswagen,golf,2011,179000,diesel,kombi,True,29000,PLN
volkswagen,golf,2017,32890,diesel,kombi,True,60900,PLN
volkswagen,golf,2018,1,benzyna,kompakt,True,63900,PLN
volkswagen,golf,2008,184680,diesel,kombi,True,17770,PLN
volkswagen,golf,2017,42870,diesel,kombi,True,60900,PLN
volkswagen,golf,2017,1,diesel,kompakt,True,69900,PLN
volkswagen,golf,2018,10,benzyna,kompakt,True,86841,PLN
volkswagen,golf,2017,10,diesel,kompakt,True,133000,PLN
volkswagen,golf,2017,10,diesel,kompakt,True,146300,PLN
volkswagen,golf,2017,10,diesel,kompakt,True,147500,PLN
volkswagen,golf,2017,10,diesel,kompakt,True,139900,PLN
volkswagen,golf,2017,10,diesel,kompakt,True,144700,PLN
volkswagen,golf,2018,10,diesel,kompakt,True,104000,PLN
volkswagen,golf,2018,10,benzyna,kompakt,True,142700,PLN
volkswagen,golf,2018,10,benzyna,kompakt,True,199900,PLN
volkswagen,golf,2008,127214,benzyna,kompakt,False,25500,PLN
volkswagen,golf,2018,1,diesel,kombi,True,110750,PLN
volkswagen,golf,2018,1,diesel,kombi,True,102200,PLN
volkswagen,golf,2018,1,benzyna,kombi,True,85900,PLN
volkswagen,golf,2007,168450,benzyna,kompakt,True,15600,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,153208,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,200233,PLN
volkswagen,golf,2018,5,diesel,kombi,True,134832,PLN
volkswagen,golf,2018,5,benzyna,kombi,True,113420,PLN
volkswagen,golf,2018,5,benzyna,kombi,True,90800,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,75582,PLN
volkswagen,golf,2018,5,benzyna,kombi,True,88900,PLN
volkswagen,golf,2017,20000,benzyna,kompakt,True,68100,PLN
volkswagen,golf,2009,219000,benzyna,kompakt,True,21500,PLN
volkswagen,golf,2010,89200,benzyna,kompakt,False,26500,PLN
volkswagen,golf,2008,177000,diesel,auta_miejskie,False,21700,PLN
volkswagen,golf,2018,1,diesel,kombi,True,135900,PLN
volkswagen,golf,2009,139970,benzyna,kombi,False,28900,PLN
volkswagen,golf,2014,110000,diesel,kombi,False,17900,PLN
volkswagen,golf,2016,50000,diesel,kombi,False,30900,PLN
volkswagen,golf,2018,7,benzyna,kombi,True,95374,PLN
volkswagen,golf,2010,160000,diesel,kompakt,True,21900,PLN
volkswagen,golf,2008,57000,diesel,kompakt,True,29500,PLN
volkswagen,golf,2006,236500,diesel,kompakt,True,18700,PLN
volkswagen,golf,2014,128023,diesel,kombi,False,34145,PLN
volkswagen,golf,2017,44500,diesel,kombi,True,100990,PLN
volkswagen,golf,2008,184000,diesel,kompakt,True,23600,PLN
volkswagen,golf,2015,109036,diesel,kombi,True,42700,PLN
volkswagen,golf,2015,109036,diesel,kombi,True,42700,PLN
volkswagen,golf,2014,103039,diesel,kompakt,True,37900,PLN
volkswagen,golf,2018,1,benzyna,kompakt,True,73900,PLN
volkswagen,golf,2009,190000,benzyna+lpg,kompakt,True,29900,PLN
volkswagen,golf,2014,78000,benzyna,kompakt,True,54900,PLN
volkswagen,golf,2017,12000,benzyna,auta_miejskie,True,67000,PLN
volkswagen,golf,2018,1,benzyna,kombi,True,124900,PLN
volkswagen,golf,1999,241000,benzyna,kompakt,False,5500,PLN
volkswagen,golf,1999,218000,benzyna,auta_miejskie,True,5800,PLN
volkswagen,golf,2012,295916,diesel,kombi,False,26999,PLN
volkswagen,golf,2001,184004,benzyna,kompakt,True,7999,PLN
volkswagen,golf,2014,138096,diesel,kombi,False,49900,PLN
volkswagen,golf,2017,26563,benzyna,kompakt,False,75900,PLN
volkswagen,golf,2009,143601,benzyna,kompakt,False,46000,PLN
volkswagen,golf,2017,5,benzyna,kombi,True,89900,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,90400,PLN
volkswagen,golf,2008,99000,benzyna,kompakt,True,29900,PLN
volkswagen,golf,2016,46195,benzyna,kompakt,False,62901,PLN
volkswagen,golf,2015,143000,diesel,kombi,True,53000,PLN
volkswagen,golf,2018,1,benzyna,kompakt,True,112900,PLN
volkswagen,golf,2018,5,benzyna,kombi,True,86940,PLN
volkswagen,golf,2015,87000,diesel,kompakt,True,42500,PLN
volkswagen,golf,2014,172720,diesel,kombi,True,53900,PLN
volkswagen,golf,2013,107000,diesel,kombi,True,40800,PLN
volkswagen,golf,2015,120897,diesel,kombi,False,46900,PLN
volkswagen,golf,2016,75900,benzyna,kompakt,True,46990,PLN
volkswagen,golf,2014,193000,diesel,kombi,True,32000,PLN
volkswagen,golf,2018,1,diesel,kombi,True,102900,PLN
volkswagen,golf,2018,1,benzyna,kompakt,True,69990,PLN
volkswagen,golf,2018,1,benzyna,kombi,True,84900,PLN
volkswagen,golf,2018,1,diesel,kompakt,True,139900,PLN
volkswagen,golf,2001,362700,diesel,kompakt,True,10900,PLN
volkswagen,golf,1999,234000,benzyna,kompakt,False,4900,PLN
volkswagen,golf,2009,126548,benzyna,kompakt,True,28800,PLN
volkswagen,golf,2015,112000,diesel,kombi,True,50900,PLN
volkswagen,golf,2013,75738,benzyna,kompakt,True,39000,PLN
volkswagen,golf,2017,3600,benzyna,kompakt,True,164900,PLN
volkswagen,golf,2004,166061,benzyna,kompakt,True,17900,PLN
volkswagen,golf,2005,129183,benzyna,kompakt,False,18700,PLN
volkswagen,golf,2011,121422,diesel,kompakt,False,30000,PLN
volkswagen,golf,2010,84895,diesel,kompakt,True,28000,PLN
volkswagen,golf,2016,8500,benzyna,kompakt,True,77900,PLN
volkswagen,golf,2014,198200,benzyna,kompakt,True,31700,PLN
volkswagen,golf,2011,280000,diesel,kombi,True,19600,PLN
volkswagen,golf,2013,117000,benzyna,kompakt,False,60900,PLN
volkswagen,golf,2008,288500,diesel,kombi,True,16500,PLN
volkswagen,golf,2014,162010,diesel,kombi,True,39900,PLN
volkswagen,golf,2013,299000,diesel,kompakt,True,32500,PLN
volkswagen,golf,2013,175000,diesel,kombi,True,46900,PLN
volkswagen,golf,2017,3,benzyna,kompakt,True,176000,PLN
volkswagen,golf,2010,77000,benzyna,kompakt,True,32500,PLN
volkswagen,golf,2003,273000,diesel,kompakt,True,7900,PLN
volkswagen,golf,2003,279000,diesel,kompakt,True,9300,PLN
volkswagen,golf,2000,263000,benzyna,kombi,True,5900,PLN
volkswagen,golf,2017,5,benzyna,kombi,True,89900,PLN
volkswagen,golf,2018,1,diesel,kompakt,True,121000,PLN
volkswagen,golf,2015,91000,diesel,kombi,True,48900,PLN
volkswagen,golf,2009,67175,benzyna,kompakt,False,31000,PLN
volkswagen,golf,2008,117276,benzyna,kompakt,False,23000,PLN
volkswagen,golf,2012,136000,diesel,kompakt,False,11900,PLN
volkswagen,golf,2011,155100,diesel,kombi,True,33900,PLN
volkswagen,golf,2018,1,benzyna,kompakt,True,152900,PLN
volkswagen,golf,2013,76111,benzyna,kompakt,False,35900,PLN
volkswagen,golf,2004,115000,benzyna,kompakt,False,14700,PLN
volkswagen,golf,2010,106846,benzyna,kompakt,True,31000,PLN
volkswagen,golf,2017,38905,benzyna,kompakt,True,78999,PLN
volkswagen,golf,2014,141011,diesel,kombi,False,32113,PLN
volkswagen,golf,2014,138798,diesel,kombi,True,31300,PLN
volkswagen,golf,2017,16500,benzyna,kompakt,True,78999,PLN
volkswagen,golf,2011,117687,diesel,kompakt,True,31500,PLN
volkswagen,golf,2013,93000,diesel,kombi,False,42900,PLN
volkswagen,golf,2011,121000,benzyna,kompakt,False,32400,PLN
volkswagen,golf,2011,148000,diesel,kombi,True,25900,PLN
volkswagen,golf,2007,161184,diesel,kompakt,False,16400,PLN
volkswagen,golf,2005,174000,benzyna,kompakt,True,14800,PLN
volkswagen,golf,2001,165000,benzyna,auta_miejskie,False,6300,PLN
volkswagen,golf,2007,211000,diesel,kompakt,True,18800,PLN
volkswagen,golf,2004,205000,benzyna,kompakt,True,14900,PLN
volkswagen,golf,2011,155000,benzyna,kompakt,True,28900,PLN
volkswagen,golf,2017,8000,benzyna,kompakt,True,137900,PLN
volkswagen,golf,2007,181205,benzyna,kompakt,False,6000,PLN
volkswagen,golf,2013,14635,benzyna,kompakt,False,58500,PLN
volkswagen,golf,2006,170000,diesel,kompakt,False,15700,PLN
volkswagen,golf,2018,1,benzyna,kompakt,True,178900,PLN
volkswagen,golf,2018,1,diesel,kombi,True,76900,PLN
volkswagen,golf,2018,1,benzyna,kompakt,True,91900,PLN
volkswagen,golf,2002,258418,diesel,kombi,True,6400,PLN
volkswagen,golf,2014,256000,diesel,kompakt,False,31900,PLN
volkswagen,golf,2007,200800,benzyna,kompakt,True,21900,PLN
volkswagen,golf,2013,118000,diesel,kompakt,False,49600,PLN
volkswagen,golf,2018,1,benzyna,kompakt,True,172900,PLN
volkswagen,golf,2009,111000,benzyna,kompakt,False,24900,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,139900,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,90500,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,87200,PLN
volkswagen,golf,2018,5,benzyna,kombi,True,91100,PLN
volkswagen,golf,2018,5,benzyna,kombi,True,85900,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,95900,PLN
volkswagen,golf,2009,214145,diesel,kombi,True,19950,PLN
volkswagen,golf,2015,167000,diesel,kombi,True,42900,PLN
volkswagen,golf,2015,99520,diesel,kombi,True,49900,PLN
volkswagen,golf,2005,230000,benzyna,kompakt,False,25000,PLN
volkswagen,golf,2009,159000,diesel,kompakt,True,26000,PLN
volkswagen,golf,2010,250000,diesel,kompakt,True,24999,PLN
volkswagen,golf,2004,336000,diesel,kompakt,False,11500,PLN
volkswagen,golf,2015,148644,diesel,kombi,False,34958,PLN
volkswagen,golf,2005,174000,benzyna,kompakt,True,14800,PLN
volkswagen,golf,2001,165000,benzyna,auta_miejskie,False,6300,PLN
volkswagen,golf,2007,211000,diesel,kompakt,True,18800,PLN
volkswagen,golf,2004,205000,benzyna,kompakt,True,14900,PLN
volkswagen,golf,2011,155000,benzyna,kompakt,True,28900,PLN
volkswagen,golf,2017,8000,benzyna,kompakt,True,137900,PLN
volkswagen,golf,2007,181205,benzyna,kompakt,False,6000,PLN
volkswagen,golf,2013,14635,benzyna,kompakt,False,58500,PLN
volkswagen,golf,2006,170000,diesel,kompakt,False,15700,PLN
volkswagen,golf,2018,1,benzyna,kompakt,True,178900,PLN
volkswagen,golf,2018,1,diesel,kombi,True,76900,PLN
volkswagen,golf,2018,1,benzyna,kompakt,True,91900,PLN
volkswagen,golf,2002,258418,diesel,kombi,True,6400,PLN
volkswagen,golf,2014,256000,diesel,kompakt,False,31900,PLN
volkswagen,golf,2007,200800,benzyna,kompakt,True,21900,PLN
volkswagen,golf,2013,118000,diesel,kompakt,False,49600,PLN
volkswagen,golf,2018,1,benzyna,kompakt,True,172900,PLN
volkswagen,golf,2009,111000,benzyna,kompakt,False,24900,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,139900,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,90500,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,87200,PLN
volkswagen,golf,2018,5,benzyna,kombi,True,91100,PLN
volkswagen,golf,2018,5,benzyna,kombi,True,85900,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,95900,PLN
volkswagen,golf,2009,214145,diesel,kombi,True,19950,PLN
volkswagen,golf,2015,167000,diesel,kombi,True,42900,PLN
volkswagen,golf,2015,99520,diesel,kombi,True,49900,PLN
volkswagen,golf,2005,230000,benzyna,kompakt,False,25000,PLN
volkswagen,golf,2009,159000,diesel,kompakt,True,26000,PLN
volkswagen,golf,2010,250000,diesel,kompakt,True,24999,PLN
volkswagen,golf,2004,336000,diesel,kompakt,False,11500,PLN
volkswagen,golf,2015,148644,diesel,kombi,False,34958,PLN
volkswagen,golf,1999,183000,benzyna,kompakt,True,7200,PLN
volkswagen,golf,2014,141117,benzyna,kombi,True,52500,PLN
volkswagen,golf,2009,195000,benzyna,kompakt,True,19900,PLN
volkswagen,golf,2008,263123,diesel,kompakt,True,18999,PLN
volkswagen,golf,2011,133000,diesel,kombi,True,26500,PLN
volkswagen,golf,2012,178900,benzyna,kompakt,True,24900,PLN
volkswagen,golf,2018,1,benzyna,kompakt,True,178900,PLN
volkswagen,golf,2018,1,diesel,kombi,True,76900,PLN
volkswagen,golf,2018,1,benzyna,kompakt,True,91900,PLN
volkswagen,golf,2008,221300,diesel,kombi,False,16900,PLN
volkswagen,golf,2015,121100,diesel,kombi,True,43500,PLN
volkswagen,golf,2005,234000,diesel,kompakt,True,19900,PLN
volkswagen,golf,2008,122900,benzyna,kompakt,False,25200,PLN
volkswagen,golf,2002,188000,benzyna,auta_miejskie,True,6900,PLN
volkswagen,golf,2016,91276,benzyna,kompakt,True,47500,PLN
volkswagen,golf,1995,221950,diesel,kompakt,True,15000,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,95900,PLN
volkswagen,golf,2017,5,benzyna,kombi,True,89900,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,90400,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,139900,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,80300,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,90500,PLN
volkswagen,golf,2018,5,benzyna,kombi,True,91100,PLN
volkswagen,golf,2017,5,benzyna,kombi,True,89900,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,87200,PLN
volkswagen,golf,2018,5,benzyna,kombi,True,85900,PLN
volkswagen,golf,2016,16300,diesel,kompakt,True,62000,PLN
volkswagen,golf,2008,211000,diesel,kombi,True,16900,PLN
volkswagen,golf,2007,278000,diesel,kompakt,True,18900,PLN
volkswagen,golf,2014,223000,diesel,kombi,True,38900,PLN
volkswagen,golf,2003,185550,benzyna,kombi,True,6500,PLN
volkswagen,golf,2010,205000,diesel,kombi,False,26900,PLN
volkswagen,golf,2002,185000,benzyna,kompakt,True,7800,PLN
volkswagen,golf,2017,13745,benzyna,kompakt,True,77590,PLN
volkswagen,golf,1999,183000,benzyna,kompakt,True,7200,PLN
volkswagen,golf,2014,141117,benzyna,kombi,True,52500,PLN
volkswagen,golf,2009,195000,benzyna,kompakt,True,19900,PLN
volkswagen,golf,2008,263123,diesel,kompakt,True,18999,PLN
volkswagen,golf,2011,133000,diesel,kombi,True,26500,PLN
volkswagen,golf,2012,178900,benzyna,kompakt,True,24900,PLN
volkswagen,golf,2018,1,benzyna,kompakt,True,178900,PLN
volkswagen,golf,2018,1,diesel,kombi,True,76900,PLN
volkswagen,golf,2018,1,benzyna,kompakt,True,91900,PLN
volkswagen,golf,2008,221300,diesel,kombi,False,16900,PLN
volkswagen,golf,2015,121100,diesel,kombi,True,43500,PLN
volkswagen,golf,2005,234000,diesel,kompakt,True,19900,PLN
volkswagen,golf,2008,122900,benzyna,kompakt,False,25200,PLN
volkswagen,golf,2002,188000,benzyna,auta_miejskie,True,6900,PLN
volkswagen,golf,2016,91276,benzyna,kompakt,True,47500,PLN
volkswagen,golf,1995,221950,diesel,kompakt,True,15000,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,95900,PLN
volkswagen,golf,2017,5,benzyna,kombi,True,89900,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,90400,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,139900,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,80300,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,90500,PLN
volkswagen,golf,2018,5,benzyna,kombi,True,91100,PLN
volkswagen,golf,2017,5,benzyna,kombi,True,89900,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,87200,PLN
volkswagen,golf,2018,5,benzyna,kombi,True,85900,PLN
volkswagen,golf,2016,16300,diesel,kompakt,True,62000,PLN
volkswagen,golf,2008,211000,diesel,kombi,True,16900,PLN
volkswagen,golf,2007,278000,diesel,kompakt,True,18900,PLN
volkswagen,golf,2014,223000,diesel,kombi,True,38900,PLN
volkswagen,golf,2002,185000,benzyna,kompakt,True,7800,PLN
volkswagen,golf,2017,13745,benzyna,kompakt,True,77590,PLN
volkswagen,golf,1999,183000,benzyna,kompakt,True,7200,PLN
volkswagen,golf,2014,141117,benzyna,kombi,True,52500,PLN
volkswagen,golf,2009,195000,benzyna,kompakt,True,19900,PLN
volkswagen,golf,2008,263123,diesel,kompakt,True,18999,PLN
volkswagen,golf,2011,133000,diesel,kombi,True,26500,PLN
volkswagen,golf,2012,178900,benzyna,kompakt,True,24900,PLN
volkswagen,golf,2018,1,benzyna,kompakt,True,178900,PLN
volkswagen,golf,2018,1,diesel,kombi,True,76900,PLN
volkswagen,golf,2018,1,benzyna,kompakt,True,91900,PLN
volkswagen,golf,2008,221300,diesel,kombi,False,16900,PLN
volkswagen,golf,2015,121100,diesel,kombi,True,43500,PLN
volkswagen,golf,2005,234000,diesel,kompakt,True,19900,PLN
volkswagen,golf,2008,122900,benzyna,kompakt,False,25200,PLN
volkswagen,golf,2002,188000,benzyna,auta_miejskie,True,6900,PLN
volkswagen,golf,2016,91276,benzyna,kompakt,True,47500,PLN
volkswagen,golf,1995,221950,diesel,kompakt,True,15000,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,95900,PLN
volkswagen,golf,2017,5,benzyna,kombi,True,89900,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,90400,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,139900,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,80300,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,90500,PLN
volkswagen,golf,2018,5,benzyna,kombi,True,91100,PLN
volkswagen,golf,2017,5,benzyna,kombi,True,89900,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,87200,PLN
volkswagen,golf,2018,5,benzyna,kombi,True,85900,PLN
volkswagen,golf,2016,16300,diesel,kompakt,True,62000,PLN
volkswagen,golf,2008,211000,diesel,kombi,True,16900,PLN
volkswagen,golf,2007,278000,diesel,kompakt,True,18900,PLN
volkswagen,golf,2014,223000,diesel,kombi,True,38900,PLN
volkswagen,golf,2002,185000,benzyna,kompakt,True,7800,PLN
volkswagen,golf,2017,13745,benzyna,kompakt,True,77590,PLN
volkswagen,golf,1999,183000,benzyna,kompakt,True,7200,PLN
volkswagen,golf,2014,141117,benzyna,kombi,True,52500,PLN
volkswagen,golf,2009,195000,benzyna,kompakt,True,19900,PLN
volkswagen,golf,2008,263123,diesel,kompakt,True,18999,PLN
volkswagen,golf,2011,133000,diesel,kombi,True,26500,PLN
volkswagen,golf,2012,178900,benzyna,kompakt,True,24900,PLN
volkswagen,golf,2018,1,benzyna,kompakt,True,178900,PLN
volkswagen,golf,2018,1,diesel,kombi,True,76900,PLN
volkswagen,golf,2018,1,benzyna,kompakt,True,91900,PLN
volkswagen,golf,2008,221300,diesel,kombi,False,16900,PLN
volkswagen,golf,2015,121100,diesel,kombi,True,43500,PLN
volkswagen,golf,2005,234000,diesel,kompakt,True,19900,PLN
volkswagen,golf,2008,122900,benzyna,kompakt,False,25200,PLN
volkswagen,golf,2002,188000,benzyna,auta_miejskie,True,6900,PLN
volkswagen,golf,2016,91276,benzyna,kompakt,True,47500,PLN
volkswagen,golf,1995,221950,diesel,kompakt,True,15000,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,95900,PLN
volkswagen,golf,2017,5,benzyna,kombi,True,89900,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,90400,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,139900,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,80300,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,90500,PLN
volkswagen,golf,2018,5,benzyna,kombi,True,91100,PLN
volkswagen,golf,2017,5,benzyna,kombi,True,89900,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,87200,PLN
volkswagen,golf,2018,5,benzyna,kombi,True,85900,PLN
volkswagen,golf,2016,16300,diesel,kompakt,True,62000,PLN
volkswagen,golf,2008,211000,diesel,kombi,True,16900,PLN
volkswagen,golf,2007,278000,diesel,kompakt,True,18900,PLN
volkswagen,golf,2014,223000,diesel,kombi,True,38900,PLN
volkswagen,golf,2002,185000,benzyna,kompakt,True,7800,PLN
volkswagen,golf,2017,13745,benzyna,kompakt,True,77590,PLN
volkswagen,golf,1999,183000,benzyna,kompakt,True,7200,PLN
volkswagen,golf,2014,141117,benzyna,kombi,True,52500,PLN
volkswagen,golf,2009,195000,benzyna,kompakt,True,19900,PLN
volkswagen,golf,2008,263123,diesel,kompakt,True,18999,PLN
volkswagen,golf,2011,133000,diesel,kombi,True,26500,PLN
volkswagen,golf,2012,178900,benzyna,kompakt,True,24900,PLN
volkswagen,golf,2018,1,benzyna,kompakt,True,178900,PLN
volkswagen,golf,2018,1,diesel,kombi,True,76900,PLN
volkswagen,golf,2018,1,benzyna,kompakt,True,91900,PLN
volkswagen,golf,2008,221300,diesel,kombi,False,16900,PLN
volkswagen,golf,2015,121100,diesel,kombi,True,43500,PLN
volkswagen,golf,2005,234000,diesel,kompakt,True,19900,PLN
volkswagen,golf,2008,122900,benzyna,kompakt,False,25200,PLN
volkswagen,golf,2002,188000,benzyna,auta_miejskie,True,6900,PLN
volkswagen,golf,2016,91276,benzyna,kompakt,True,47500,PLN
volkswagen,golf,1995,221950,diesel,kompakt,True,15000,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,95900,PLN
volkswagen,golf,2017,5,benzyna,kombi,True,89900,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,90400,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,139900,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,80300,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,90500,PLN
volkswagen,golf,2018,5,benzyna,kombi,True,91100,PLN
volkswagen,golf,2017,5,benzyna,kombi,True,89900,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,87200,PLN
volkswagen,golf,2018,5,benzyna,kombi,True,85900,PLN
volkswagen,golf,2016,16300,diesel,kompakt,True,62000,PLN
volkswagen,golf,2008,211000,diesel,kombi,True,16900,PLN
volkswagen,golf,2007,278000,diesel,kompakt,True,18900,PLN
volkswagen,golf,2014,223000,diesel,kombi,True,38900,PLN
volkswagen,golf,2002,185000,benzyna,kompakt,True,7800,PLN
volkswagen,golf,2017,13745,benzyna,kompakt,True,77590,PLN
volkswagen,golf,1999,183000,benzyna,kompakt,True,7200,PLN
volkswagen,golf,2014,141117,benzyna,kombi,True,52500,PLN
volkswagen,golf,2009,195000,benzyna,kompakt,True,19900,PLN
volkswagen,golf,2008,263123,diesel,kompakt,True,18999,PLN
volkswagen,golf,2011,133000,diesel,kombi,True,26500,PLN
volkswagen,golf,2012,178900,benzyna,kompakt,True,24900,PLN
volkswagen,golf,2018,1,benzyna,kompakt,True,178900,PLN
volkswagen,golf,2018,1,diesel,kombi,True,76900,PLN
volkswagen,golf,2018,1,benzyna,kompakt,True,91900,PLN
volkswagen,golf,2008,221300,diesel,kombi,False,16900,PLN
volkswagen,golf,2015,121100,diesel,kombi,True,43500,PLN
volkswagen,golf,2005,234000,diesel,kompakt,True,19900,PLN
volkswagen,golf,2008,122900,benzyna,kompakt,False,25200,PLN
volkswagen,golf,2002,188000,benzyna,auta_miejskie,True,6900,PLN
volkswagen,golf,2016,91276,benzyna,kompakt,True,47500,PLN
volkswagen,golf,1995,221950,diesel,kompakt,True,15000,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,95900,PLN
volkswagen,golf,2017,5,benzyna,kombi,True,89900,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,90400,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,139900,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,80300,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,90500,PLN
volkswagen,golf,2018,5,benzyna,kombi,True,91100,PLN
volkswagen,golf,2017,5,benzyna,kombi,True,89900,PLN
volkswagen,golf,2018,5,benzyna,kompakt,True,87200,PLN
volkswagen,golf,2018,5,benzyna,kombi,True,85900,PLN
volkswagen,golf,2016,16300,diesel,kompakt,True,62000,PLN
volkswagen,golf,2008,211000,diesel,kombi,True,16900,PLN
volkswagen,golf,2007,278000,diesel,kompakt,True,18900,PLN
volkswagen,golf,2014,223000,diesel,kombi,True,38900,PLN
ford,focus,2015,33900,benzyna,kompakt,True,42490,PLN
ford,focus,2010,138037,diesel,kompakt,False,19000,PLN
ford,focus,2012,126081,benzyna,kompakt,True,33500,PLN
ford,focus,2003,202100,benzyna,kompakt,False,7888,PLN
ford,focus,2017,19000,benzyna,kompakt,True,56800,PLN
ford,focus,2008,138861,diesel,kombi,True,19500,PLN
ford,focus,2013,130000,benzyna,kombi,True,29999,PLN
